,btc_close,active_addresses,dxy_close,eth_close,fear_greed,gold_close,interest_rate,sp500_close,trend,btc_log_return,btc_rsi,eth_log_return,sp500_log_return,gold_log_return,dxy_log_return
2015-11-24,320.0459899902344,319199.0,99.52999877929688,,,1074.300048828125,0.12,2089.139892578125,55.0,-0.009329992771021057,42.41555125379417,,0.0012212499449607925,0.007005773045099333,-0.0027091199028564067
2015-11-25,328.20599365234375,319199.0,99.8000030517578,,,1070.5,0.12,2088.8701171875,55.0,0.02517673649736144,59.20536190390248,,-0.00012914061496715576,-0.00354350309386584,0.002709119902856396
2015-11-26,352.6839904785156,314907.0,99.8000030517578,,,1070.5,0.12,2088.8701171875,55.0,0.0719310041994384,58.036708841959445,,0.0,0.0,0.0
2015-11-27,358.0419921875,314907.0,100.0199966430664,,,1056.199951171875,0.12,2090.110107421875,55.0,0.015077831251610264,61.279656072986825,,0.0005934415594808398,-0.013448313986904855,0.0022019185319802842
2015-11-28,357.3810119628906,314907.0,100.0199966430664,,,1056.199951171875,0.12,2090.110107421875,55.0,-0.0018478030727119411,63.42081438877334,,0.0,0.0,0.0
2015-11-29,371.29400634765625,314907.0,100.0199966430664,,,1056.199951171875,0.12,2090.110107421875,58.0,0.03819174564629389,77.67986277727974,,0.0,0.0,0.0
2015-11-30,377.3210144042969,409952.0,100.16999816894533,,,1065.800048828125,0.12,2080.409912109375,58.0,0.016102103514945905,76.52111740014821,,-0.004651800139618441,0.009048221633438932,0.0014985919160674748
2015-12-01,362.4880065917969,409952.0,99.8000030517578,,,1063.800048828125,0.24,2102.6298828125,58.0,-0.04010493374025533,63.93558420977296,,0.01062393894673922,-0.00187828746833272,-0.003700510448047771
2015-12-02,359.18701171875,409952.0,99.98999786376952,,,1054.199951171875,0.24,2079.510009765625,58.0,-0.009148211621262082,62.166502181379826,,-0.011056592639448921,-0.009065310104538793,0.001901945727163299
2015-12-03,361.0459899902344,409952.0,97.62000274658205,,,1061.699951171875,0.24,2049.6201171875,58.0,0.005162169451390206,68.46344447734714,,-0.014477826444150087,0.007089211925615804,-0.02398774102887147
2015-12-04,363.1830139160156,329534.0,98.3499984741211,,,1084.5,0.24,2091.68994140625,58.0,0.005901531467588603,72.24606840386797,,0.02031785636385123,0.021247700237913326,0.007450110725839878
2015-12-05,388.9490051269531,329534.0,98.3499984741211,,,1084.5,0.24,2091.68994140625,58.0,0.06854136502537268,77.35283532689698,,0.0,0.0,0.0
2015-12-06,388.7829895019531,329534.0,98.3499984741211,,,1084.5,0.24,2091.68994140625,89.0,-0.0004269224582968289,78.90128059644202,,0.0,0.0,0.0
2015-12-07,395.5360107421875,329534.0,98.66000366210938,,,1076.4000244140625,0.24,2077.070068359375,89.0,0.01722051389587518,81.13511049289976,,-0.007014043960397749,-0.00749688873296108,0.0031471036037878726
2015-12-08,415.56298828125,388080.0,98.47000122070312,,,1076.300048828125,0.24,2063.590087890625,89.0,0.049392364906644164,85.79051162382228,,-0.006511052625594547,-9.28838970668577e-05,-0.001927687267661453
2015-12-09,417.56298828125,388080.0,97.3499984741211,,,1077.5999755859375,0.24,2047.6199951171875,89.0,0.00480120389518298,85.10280582677444,,-0.007769086365692726,0.001207044803292825,-0.01143922951235701
2015-12-10,415.47900390625,388080.0,97.94000244140624,,,1073.0999755859375,0.24,2052.22998046875,89.0,-0.005003322142095781,79.93517941173818,,0.0022488565785946774,-0.00418469025807936,0.006042355057686811
2015-12-11,451.93798828125,388080.0,97.56999969482422,,,1076.9000244140625,0.24,2012.3699951171875,89.0,0.08411289544844237,84.52415042410348,,-0.01961386775581532,0.0035349328234069743,-0.003785005209645055
2015-12-12,434.99700927734375,445120.0,97.56999969482422,,,1076.9000244140625,0.24,2012.3699951171875,89.0,-0.03820582051168074,75.48698243554252,,0.0,0.0,0.0
2015-12-13,433.7550048828125,445120.0,97.56999969482422,,,1076.9000244140625,0.24,2012.3699951171875,70.0,-0.0028592860113268426,72.37222380596768,,0.0,0.0,0.0
2015-12-14,444.1820068359375,445120.0,97.5999984741211,,,1064.699951171875,0.24,2021.93994140625,70.0,0.02375453391274045,73.21643420572153,,0.0047442880640680245,-0.011393542545885472,0.00030741179294538123
2015-12-15,465.3210144042969,445120.0,98.22000122070312,,,1062.9000244140625,0.24,2043.4100341796875,70.0,0.0464931172186154,84.20903127716971,,0.010562580105914385,-0.0016919789508065548,0.006332395254311158
2015-12-16,454.9339904785156,396918.0,97.87000274658205,,,1078.0,0.24,2073.070068359375,70.0,-0.022575188405547387,80.41769103226774,,0.014410635650771483,0.014106427960112739,-0.0035697775380503253
2015-12-17,456.0780029296875,396918.0,99.2699966430664,,,1050.800048828125,0.24,2041.8900146484375,70.0,0.0025115213867521707,80.32832803741613,,-0.015154776635876313,-0.025555647189986472,0.014203281284133349
2015-12-18,463.6159973144531,396918.0,98.6999969482422,,,1066.199951171875,0.24,2005.550048828125,70.0,0.016392763646442193,80.98387288713883,,-0.017957495007106937,0.01454905431330043,-0.0057584612655322024
2015-12-19,462.3219909667969,396918.0,98.6999969482422,,,1066.199951171875,0.24,2005.550048828125,70.0,-0.002795019118873129,76.66149912063004,,0.0,0.0,0.0
2015-12-20,442.68499755859375,409195.0,98.6999969482422,,,1066.199951171875,0.24,2005.550048828125,64.0,-0.04340314781103667,67.15837678152143,,0.0,0.0,0.0
2015-12-21,438.6390075683594,409195.0,98.45999908447266,,,1081.9000244140625,0.24,2021.1500244140625,64.0,-0.009181682084783822,63.96139282685983,,0.0077483067271562,0.01461789766718511,-0.0024345504883188846
2015-12-22,436.5719909667969,409195.0,98.23999786376952,,,1074.800048828125,0.24,2038.969970703125,64.0,-0.004723479133980716,57.700965094226284,,0.008778095591568889,-0.006584134088142776,-0.002236922377769673
2015-12-23,442.4010009765625,409195.0,98.33999633789062,,,1069.4000244140625,0.24,2064.2900390625,64.0,0.013263423371260949,58.855916232371776,,0.012341596527553888,-0.005036876826985434,0.0010173820907121251
2015-12-24,454.9849853515625,382616.0,97.9800033569336,,,1077.199951171875,0.24,2060.989990234375,64.0,0.028047706368313604,63.104534856694904,,-0.0015999154038633197,0.007267270264383618,-0.0036674142726823965
2015-12-25,455.6530151367187,382616.0,97.9800033569336,,,1077.199951171875,0.24,2060.989990234375,64.0,0.0014671689620477152,51.61602929439731,,0.0,0.0,0.0
2015-12-26,417.27398681640625,382616.0,97.9800033569336,,,1077.199951171875,0.24,2060.989990234375,64.0,-0.08798853937524848,43.502390725667134,,0.0,0.0,0.0
2015-12-27,422.822998046875,382616.0,97.9800033569336,,,1077.199951171875,0.24,2060.989990234375,60.0,0.01321059837446073,46.11480785099048,,0.0,0.0,0.0
2015-12-28,422.2789916992187,335134.0,97.91999816894533,,,1070.5,0.24,2056.5,60.0,-0.0012874337757978174,41.627615181854765,,-0.002180936456306017,-0.006239207578959481,-0.0006126104073251418
2015-12-29,432.9830017089844,335134.0,98.0999984741211,,,1077.5,0.24,2078.360107421875,60.0,0.025032256844191088,36.56725878029191,,0.010573664173022947,0.0065177139481654685,0.001836550952476582
2015-12-30,426.6199951171875,335134.0,98.2699966430664,,,1060.0999755859375,0.24,2063.360107421875,60.0,-0.014804794390454037,37.83199634668606,,-0.007243398783778549,-0.01628032272881288,0.0017314071970294064
2015-12-31,430.5669860839844,335134.0,98.62999725341795,,,1060.300048828125,0.24,2043.93994140625,60.0,0.00920923660459228,39.294496778789004,,-0.009456485041467845,0.00018871273389700527,0.003656688904547176
2016-01-01,434.3340148925781,263121.0,98.62999725341795,,,1060.300048828125,0.34,2043.93994140625,60.0,0.00871094524036167,37.310425819488934,,0.0,0.0,0.0
2016-01-02,433.43798828125,263121.0,98.62999725341795,,,1060.300048828125,0.34,2043.93994140625,60.0,-0.0020651206226820714,37.439568072460716,,0.0,0.0,0.0
2016-01-03,430.010986328125,263121.0,98.62999725341795,,,1060.300048828125,0.34,2043.93994140625,64.0,-0.007937979079086463,43.584087749111696,,0.0,0.0,0.0
2016-01-04,433.0910034179687,263121.0,98.87000274658205,,,1075.0999755859375,0.34,2012.6600341796875,64.0,0.007137117514958941,47.163717955958546,,-0.015422041797805928,0.01386172479955186,0.002430436570199619
2016-01-05,431.9599914550781,359763.0,99.4000015258789,,,1078.4000244140625,0.34,2016.7099609375,64.0,-0.0026149038936568287,47.619445172542406,,0.0020102041393599396,0.0030648260146564294,0.005346245324649963
2016-01-06,429.1050109863281,359763.0,99.18000030517578,,,1091.9000244140625,0.34,1990.260009765625,64.0,-0.006631301754831982,42.9196908528977,,-0.01320216300262602,0.012440836582072724,-0.002215744875445693
2016-01-07,458.0480041503906,359763.0,98.22000122070312,,,1107.699951171875,0.34,1943.0899658203125,64.0,0.06527232134918742,51.389084567956765,,-0.023985816519344776,0.01436642906297819,-0.009726511098624322
2016-01-08,453.2300109863281,359763.0,98.54000091552734,,,1097.800048828125,0.34,1922.030029296875,64.0,-0.010574244034119464,48.941023447480404,,-0.010897537445847908,-0.008977527848297442,0.00325269336738527
2016-01-09,447.6109924316406,390146.0,98.54000091552734,,,1097.800048828125,0.34,1922.030029296875,64.0,-0.012475212401743629,68.57903898693259,,0.0,0.0,0.0
2016-01-10,447.9909973144531,390146.0,98.54000091552734,,,1097.800048828125,0.34,1922.030029296875,69.0,0.0008486021915259452,66.45524587344363,,0.0,0.0,0.0
2016-01-11,448.4280090332031,390146.0,98.7300033569336,,,1096.5,0.34,1923.6700439453125,69.0,0.0009750167059737574,67.12060476415218,,0.0008529082958226729,-0.0011849327360058722,0.0019263192177703934
2016-01-12,435.69000244140625,390146.0,98.97000122070312,,,1085.5999755859375,0.34,1938.6800537109375,69.0,-0.028817166747445385,51.72637947067531,,0.00777251411777486,-0.009990481826287485,0.002427900618163526
2016-01-13,432.3710021972656,339655.0,98.93000030517578,,,1087.5,0.34,1890.280029296875,69.0,-0.007646965823602343,53.81583695142877,,-0.025282375077909022,0.0017486769311837599,-0.00040425382277587974
2016-01-14,430.3059997558594,339655.0,99.08999633789062,,,1073.9000244140625,0.34,1921.8399658203125,69.0,-0.0047874381276169385,49.82239810735196,,0.016558060934383972,-0.012584579364650109,0.0016159586935050462
2016-01-15,364.33099365234375,339655.0,98.95999908447266,,,1091.5,0.34,1880.3299560546875,69.0,-0.1664338052665779,24.203480697417007,,-0.021835772698162375,0.01625599239180944,-0.0013127722806576976
2016-01-16,387.5360107421875,339655.0,98.95999908447266,,,1091.5,0.34,1880.3299560546875,69.0,0.06174599774960438,35.4733282287867,,0.0,0.0,0.0
2016-01-17,382.2990112304687,462215.0,98.95999908447266,,,1091.5,0.34,1880.3299560546875,70.0,-0.013605721094880063,35.07153968933581,,0.0,0.0,0.0
2016-01-18,387.1679992675781,462215.0,99.12000274658205,,,1091.5,0.34,1880.3299560546875,70.0,0.012655651139036363,35.79036131153549,,0.0,0.0,0.001615546197808677
2016-01-19,380.14898681640625,462215.0,98.98999786376952,,,1089.9000244140625,0.34,1881.3299560546875,70.0,-0.018295459016986062,34.532092384902,,0.0005316801874288286,-0.0014669256944553847,-0.0013124516791018386
2016-01-20,420.2300109863281,462215.0,99.08999633789062,,,1107.0999755859375,0.34,1859.3299560546875,70.0,0.10023896012970848,47.83224723067676,,-0.011762766025898373,0.0156579905176128,0.001009677761950988
2016-01-21,410.2619934082031,415801.0,99.05999755859376,,,1099.0999755859375,0.34,1868.989990234375,70.0,-0.024006242647881867,37.135631195773136,,0.005181988635948063,-0.007252320951077914,-0.0003027885990420734
2016-01-22,382.4920043945313,415801.0,99.56999969482422,,,1097.199951171875,0.34,1906.9000244140625,70.0,-0.07008821442776687,33.05125184718845,,0.02008072688221347,-0.0017302053011144954,0.005135208820696883
2016-01-23,387.4909973144531,415801.0,99.56999969482422,,,1097.199951171875,0.34,1906.9000244140625,70.0,0.012984866282222828,35.55238964953098,,0.0,0.0,0.0
2016-01-24,402.9710083007813,415801.0,99.56999969482422,,,1097.199951171875,0.34,1906.9000244140625,60.0,0.0391720038719819,39.9131632837954,,0.0,0.0,0.0
2016-01-25,391.72601318359375,420289.0,99.36000061035156,,,1106.199951171875,0.34,1877.0799560546875,60.0,-0.02830197020496661,37.88263863698883,,-0.015761545172821467,0.008169238859200036,-0.0021112870070575324
2016-01-26,392.1530151367187,420289.0,99.36000061035156,,,1121.699951171875,0.34,1903.6300048828125,60.0,0.0010894589086653844,40.1792898127634,,0.014045237830367907,0.013914673700546146,0.0
2016-01-27,394.9719848632813,420289.0,98.9000015258789,,,1116.0999755859375,0.34,1882.949951171875,60.0,0.007162729626808814,41.54476807380331,,-0.010922922300528425,-0.005004904333480651,-0.0046403702708294236
2016-01-28,380.28900146484375,420289.0,98.51000213623048,,,1115.5999755859375,0.34,1893.3599853515625,60.0,-0.037883344154560815,39.30241286198316,,0.005513350717591524,-0.0004480889181392674,-0.003951166504163837
2016-01-29,379.4739990234375,410455.0,99.61000061035156,,,1116.4000244140625,0.34,1940.239990234375,60.0,-0.002145413118275195,54.49035535457088,,0.024458650994556432,0.0007168896616390326,0.011104479731481815
2016-01-30,378.2550048828125,410455.0,99.61000061035156,,,1116.4000244140625,0.34,1940.239990234375,60.0,-0.0032174964557383176,46.8352507199045,,0.0,0.0,0.0
2016-01-31,368.7669982910156,410455.0,99.61000061035156,,,1116.4000244140625,0.34,1940.239990234375,54.0,-0.02540358060856337,45.51569638241616,,0.0,0.0,0.0
2016-02-01,373.0559997558594,410455.0,99.0,,,1127.9000244140625,0.38,1939.3800048828125,54.0,0.011563538116676307,45.30545191403376,,-0.00044333484554180534,0.01024827376073344,-0.006142717149896857
2016-02-02,374.447998046875,488072.0,98.87000274658205,,,1127.300048828125,0.38,1903.030029296875,54.0,0.0037243945294053483,48.02972550525132,,-0.01892096871823143,-0.0005320819267533649,-0.0013139664458173268
2016-02-03,369.9490051269531,488072.0,97.29000091552734,,,1141.300048828125,0.38,1912.530029296875,54.0,-0.012087764139591044,26.954971497371318,,0.0049796200215740235,0.012342569977745608,-0.016109665291144045
2016-02-04,389.593994140625,488072.0,96.47000122070312,,,1157.5999755859375,0.38,1915.449951171875,54.0,0.051739984040954964,41.299144649091325,,0.0015255682925234377,0.01418086888457877,-0.008464126561459383
2016-02-05,386.5490112304687,488072.0,97.02999877929688,,,1157.800048828125,0.38,1880.050048828125,54.0,-0.007846488370578815,52.156951569022375,,-0.018654158276351848,0.00017281959106493736,0.0057881046203615
2016-02-06,376.5220031738281,419675.0,97.02999877929688,,,1157.800048828125,0.38,1880.050048828125,54.0,-0.026282180931773126,44.4641824137466,,0.0,0.0,0.0
2016-02-07,376.6199951171875,419675.0,97.02999877929688,,,1157.800048828125,0.38,1880.050048828125,58.0,0.0002602216956023363,34.25694578148064,,0.0,0.0,0.0
2016-02-08,373.4469909667969,419675.0,96.56999969482422,,,1197.9000244140625,0.38,1853.43994140625,58.0,-0.008460639214485643,37.91372547753506,,-0.014255057923057347,0.03404834929990521,-0.004752065637855208
2016-02-09,376.0289916992187,419675.0,96.06999969482422,,,1198.699951171875,0.38,1852.2099609375,58.0,0.00689017662225599,39.63404298064428,,-0.0006638406467602255,0.0006675513608169836,-0.00519104157362651
2016-02-10,381.64898681640625,417816.0,95.88999938964844,,,1194.699951171875,0.38,1851.8599853515625,58.0,0.014835057495084155,41.73254351811169,,-0.00018896813076091644,-0.003342528526259136,-0.0018753944445813989
2016-02-11,379.6539916992187,417816.0,95.55999755859376,,,1247.9000244140625,0.38,1829.0799560546875,58.0,-0.005241013735836203,49.532303598079544,,-0.012377447329256216,0.043567091125364873,-0.0034473978912710596
2016-02-12,384.2630004882813,417816.0,95.9800033569336,,,1239.0999755859375,0.38,1864.780029296875,58.0,0.012066925497952042,53.340497147104855,,0.01933001520704595,-0.007076868158539852,0.004385574496247075
2016-02-13,391.8599853515625,417816.0,95.9800033569336,,,1239.0999755859375,0.38,1864.780029296875,58.0,0.01957738050316591,58.71455402144624,,0.0,0.0,0.0
2016-02-14,407.2300109863281,421715.0,95.9800033569336,,,1239.0999755859375,0.38,1864.780029296875,66.0,0.03847356761024338,72.91074821364816,,0.0,0.0,0.0
2016-02-15,400.18499755859375,421715.0,95.9800033569336,,,1239.0999755859375,0.38,1864.780029296875,66.0,-0.017451229283921166,65.64587046228868,,0.0,0.0,0.0
2016-02-16,407.4880065917969,421715.0,96.87000274658205,,,1207.9000244140625,0.38,1895.5799560546875,66.0,0.018084566484096332,67.83863593598977,,0.016381737741684915,-0.025501955096164056,0.009230030386127604
2016-02-17,416.3219909667969,421715.0,96.79000091552734,,,1211.0999755859375,0.38,1926.8199462890625,66.0,0.021447477040665734,73.91765733979551,,0.016346110625641338,0.0026456825451971347,-0.000826209171669785
2016-02-18,422.37298583984375,415599.0,96.9499969482422,,,1226.0999755859375,0.38,1917.8299560546875,66.0,0.014429798757375453,69.66369847465195,,-0.004676632123934705,0.012309362957954846,0.00165165759111259
2016-02-19,420.7850036621094,415599.0,96.5999984741211,,,1230.4000244140625,0.38,1917.780029296875,66.0,-0.003766753265904786,70.90313653720958,,-2.60332818018429e-05,0.003500959267383596,-0.003616624788389869
2016-02-20,437.16400146484375,415599.0,96.5999984741211,,,1230.4000244140625,0.38,1917.780029296875,66.0,0.03818639098201341,84.36041346267899,,0.0,0.0,0.0
2016-02-21,438.7980041503906,415599.0,96.5999984741211,,,1230.4000244140625,0.38,1917.780029296875,61.0,0.003730765878716895,84.62798500702431,,0.0,0.0,0.0
2016-02-22,437.74798583984375,465054.0,97.37999725341795,,,1209.5,0.38,1945.5,61.0,-0.002395809974121328,86.6776101060283,,0.014350731099076084,-0.017132288543675846,0.008042097127144283
2016-02-23,420.7359924316406,465054.0,97.4800033569336,,,1222.300048828125,0.38,1921.27001953125,61.0,-0.03963782937665178,71.89651878953254,,-0.01253257757078849,0.010527318680876351,0.001026440644388532
2016-02-24,424.9549865722656,465054.0,97.45999908447266,,,1238.699951171875,0.38,1929.800048828125,61.0,0.00997770875420976,71.50547134692152,,0.0044299600346319485,0.013328033410348807,-0.00020523517267491818
2016-02-25,424.54400634765625,465054.0,97.29000091552734,,,1238.199951171875,0.38,1951.699951171875,61.0,-0.0009675826813181336,72.64839220859687,,0.011284366730450844,-0.0004037304909403373,-0.0017458096238535813
2016-02-26,432.1520080566406,391078.0,98.1500015258789,,,1219.800048828125,0.38,1948.050048828125,61.0,0.017761730167476383,73.45178582904043,,-0.0018718653295646535,-0.0149717217583961,0.008800717871238836
2016-02-27,432.5190124511719,391078.0,98.1500015258789,,,1219.800048828125,0.38,1948.050048828125,61.0,0.0008488879767351332,71.42858521461959,,0.0,0.0,0.0
2016-02-28,433.5039978027344,391078.0,98.1500015258789,,,1219.800048828125,0.38,1948.050048828125,57.0,0.002274733499287574,66.32209281691871,,0.0,0.0,0.0
2016-02-29,437.6969909667969,391078.0,98.20999908447266,,,1233.9000244140625,0.38,1932.22998046875,57.0,0.009625851196027416,74.15953164991357,,-0.008154131091571704,0.011492953798612126,0.0006110975786756625
2016-03-01,435.12298583984375,483492.0,98.3499984741211,,,1230.300048828125,0.36,1978.3499755859375,57.0,-0.005898152327929521,68.95274867734723,,0.023588385401618943,-0.0029218229364777115,0.0014244954727418043
2016-03-02,423.989013671875,483492.0,98.20999908447266,,,1241.0999755859375,0.36,1986.449951171875,57.0,-0.0259211734527871,55.09742058137859,,0.0040859498611017005,0.008739981710060525,-0.0014244954727419257
2016-03-03,421.6510009765625,483492.0,97.56999969482422,,,1257.4000244140625,0.36,1993.4000244140625,57.0,-0.0055295837758946205,49.495058583278414,,0.003492634320316937,0.013048052901100447,-0.006537967855446876
2016-03-04,410.9389953613281,483492.0,97.33999633789062,,,1269.9000244140625,0.36,1999.989990234375,57.0,-0.02573318626747075,43.89326414357229,,0.0033004398659416986,0.009892060054906658,-0.0023600992086232394
2016-03-05,400.5700073242187,411654.0,97.33999633789062,,,1269.9000244140625,0.36,1999.989990234375,57.0,-0.025556222658164214,25.475152657517015,,0.0,0.0,0.0
2016-03-06,407.7070007324219,411654.0,97.33999633789062,,,1269.9000244140625,0.36,1999.989990234375,59.0,0.017660229918133284,30.59455011599958,,0.0,0.0,0.0
2016-03-07,414.3210144042969,411654.0,97.06999969482422,,,1263.199951171875,0.36,2001.760009765625,59.0,0.016092289510488238,36.32767208426797,,0.0008846228008639487,-0.005290031133051419,-0.002777602203211351
2016-03-08,413.9719848632813,411654.0,97.20999908447266,,,1262.0999755859375,0.36,1979.260009765625,59.0,-0.0008427683488394546,45.09925401944622,,-0.011303756056006186,-0.0008711643665365201,0.0014412128346793487
2016-03-09,414.8599853515625,337006.0,97.16999816894533,,,1256.5999755859375,0.36,1989.260009765625,59.0,0.002142776485374953,42.31489255722947,,0.00503967278281425,-0.004367339380404757,-0.0004115744074204924
2016-03-10,417.1310119628906,337006.0,96.06999969482422,,,1272.0,0.36,1989.5699462890625,59.0,0.005459271215821551,44.51206645462806,,0.00015579279712262694,0.012180823359887589,-0.011384913762471333
2016-03-11,421.69000244140625,337006.0,96.16999816894533,,,1258.699951171875,0.36,2022.18994140625,59.0,0.010870102896019172,41.88866316582979,,0.016262545588851488,-0.010511061395113142,0.0010403504395713717
2016-03-12,411.6239929199219,337006.0,96.16999816894533,,,1258.699951171875,0.36,2022.18994140625,59.0,-0.024160158622951636,35.91771540082253,,0.0,0.0,0.0
2016-03-13,414.06500244140625,351625.0,96.16999816894533,,,1258.699951171875,0.36,2022.18994140625,56.0,0.005912678130918167,37.15117820083373,,0.0,0.0,0.0
2016-03-14,416.43798828125,351625.0,96.62000274658205,,,1244.4000244140625,0.36,2019.6400146484375,56.0,0.0057145906134999196,35.60176743490035,,-0.0012617686166117468,-0.011425897862328808,0.004668347868280734
2016-03-15,416.8299865722656,351625.0,96.62999725341795,,,1230.4000244140625,0.36,2015.9300537109375,56.0,0.0009408697604203162,37.23323276249479,,-0.0018386309343179589,-0.011314166048867756,0.00010343603461643489
2016-03-16,417.010986328125,351625.0,95.88999938964844,,,1229.300048828125,0.36,2027.219970703125,56.0,0.00043413495998539736,44.251095695059874,,0.005584727881779697,-0.0008943982001956458,-0.007687528787049979
2016-03-17,420.6210021972656,397923.0,94.76000213623048,,,1264.5,0.36,2040.5899658203125,56.0,0.00861962835702918,49.168847300471384,,0.006573583068596323,0.02823184571645773,-0.011854292966294255
2016-03-18,409.5480041503906,397923.0,94.98999786376952,,,1253.800048828125,0.36,2049.580078125,56.0,-0.026678073244245377,48.88404770928635,,0.004395967251026178,-0.00849780832604257,0.0024241985789136464
2016-03-19,410.4440002441406,397923.0,94.98999786376952,,,1253.800048828125,0.36,2049.580078125,56.0,0.002185378505023388,59.34151407415797,,0.0,0.0,0.0
2016-03-20,413.7550048828125,397923.0,94.98999786376952,,,1253.800048828125,0.36,2049.580078125,52.0,0.008034521831448932,56.16840168299594,,0.0,0.0,0.0
2016-03-21,413.3070068359375,355209.0,95.29000091552734,,,1243.800048828125,0.36,2051.60009765625,52.0,-0.0010833482479985395,48.81701656183934,,0.0009850919042923014,-0.008007729856973357,0.0031532825548106934
2016-03-22,418.0889892578125,355209.0,95.6500015258789,,,1248.199951171875,0.36,2049.800048828125,52.0,0.011503628063921653,54.35283990005364,,-0.0008777728967722512,0.0035312254541069133,0.0037708288710970456
2016-03-23,418.0409851074219,355209.0,96.0500030517578,,,1223.699951171875,0.36,2036.7099609375,52.0,-0.00011482461319438798,53.42403654933588,,-0.00640650953066712,-0.019823458291528016,0.004173209148165875
2016-03-24,416.3940124511719,355209.0,96.13999938964844,,,1221.4000244140625,0.36,2035.93994140625,52.0,-0.0039475208968670706,49.195888810901025,,-0.0003781417793768198,-0.0018812543119597132,0.0009365351300835485
2016-03-25,417.177001953125,332910.0,96.13999938964844,,,1221.4000244140625,0.36,2035.93994140625,52.0,0.0018786395368977987,44.6338918055106,,0.0,0.0,0.0
2016-03-26,417.9450073242187,332910.0,96.13999938964844,,,1221.4000244140625,0.36,2035.93994140625,52.0,0.0018392655901028447,59.64953146939799,,0.0,0.0,0.0
2016-03-27,426.7650146484375,332910.0,96.13999938964844,,,1221.4000244140625,0.36,2035.93994140625,52.0,0.02088368232159591,66.22716170309668,,0.0,0.0,0.0
2016-03-28,424.2309875488281,332910.0,95.94000244140624,,,1219.9000244140625,0.36,2037.050048828125,52.0,-0.005955455919149955,59.916523824650326,,0.000545106888072358,-0.0012288536097643887,-0.002082434596107218
2016-03-29,416.5159912109375,384087.0,95.16000366210938,,,1235.5999755859375,0.36,2055.010009765625,52.0,-0.01835323371311265,49.66321072226554,,0.00877801205423741,0.01278775411769549,-0.008163297602675708
2016-03-30,414.8160095214844,384087.0,94.83999633789062,,,1226.9000244140625,0.36,2063.949951171875,52.0,-0.0040897837626671105,47.71997740423905,,0.0043408799935662195,-0.007065979589434121,-0.003368501334810414
2016-03-31,416.72900390625,384087.0,94.58999633789062,,,1234.199951171875,0.36,2059.739990234375,52.0,0.004601068441725693,45.80946441397956,,-0.0020418423596207116,0.005932264628274546,-0.0026394990741806625
2016-04-01,417.9599914550781,384087.0,94.62000274658205,,,1222.199951171875,0.37,2072.780029296875,52.0,0.0029495739086860765,61.49305856688259,,0.006310959066599757,-0.009770473814590914,0.0003171757210312652
2016-04-02,420.87298583984375,349858.0,94.62000274658205,,,1222.199951171875,0.37,2072.780029296875,52.0,0.006945378098913718,63.504519592276424,,0.0,0.0,0.0
2016-04-03,420.9039916992187,349858.0,94.62000274658205,,,1222.199951171875,0.37,2072.780029296875,51.0,7.366763457841217e-05,60.11660145622256,,0.0,0.0,0.0
2016-04-04,421.4440002441406,349858.0,94.51000213623048,,,1218.0,0.37,2066.1298828125,51.0,0.0012821509021544797,61.48483164700359,,-0.003213480045854618,-0.0034423042399615686,-0.0011632276203153399
2016-04-05,424.0299987792969,349858.0,94.62999725341795,,,1228.4000244140625,0.37,2045.1700439453125,51.0,0.00611729420992552,58.9395020604364,,-0.01019629841179453,0.008502360171509305,0.0012688498855221405
2016-04-06,423.4129943847656,400648.0,94.43000030517578,,,1222.5,0.37,2066.659912109375,51.0,-0.0014561557733853048,57.94723573624008,,0.01045279793201316,-0.004814587092324561,-0.0021156989889633067
2016-04-07,422.7449951171875,400648.0,94.4800033569336,,,1236.199951171875,0.37,2041.9100341796875,51.0,-0.0015788999563638598,59.67577107585644,,-0.012048073970004866,0.0111441763775809,0.0005293849129877515
2016-04-08,420.3489990234375,400648.0,94.23999786376952,,,1242.5,0.37,2047.5999755859375,51.0,-0.005683832552027873,54.60617512860419,,0.002782702604616504,0.005083360244175877,-0.0025435101844369667
2016-04-09,419.4110107421875,400648.0,94.23999786376952,,,1242.5,0.37,2047.5999755859375,51.0,-0.0022339446042406734,52.11838022715776,,0.0,0.0,0.0
2016-04-10,421.5639953613281,369611.0,94.23999786376952,,,1242.5,0.37,2047.5999755859375,50.0,0.0051202219024044345,40.690844060290175,,0.0,0.0,0.0
2016-04-11,422.4830017089844,369611.0,93.9499969482422,,,1256.699951171875,0.37,2041.989990234375,50.0,0.0021776197629015653,46.67935143057237,,-0.0027435458896039448,0.011363719796072987,-0.0030820038586085877
2016-04-12,425.19000244140625,369611.0,93.95999908447266,,,1259.4000244140625,0.37,2061.719970703125,50.0,0.0063869202424251,70.3501109758717,,0.009615753881389974,0.0021462376732565664,0.00010645667022582648
2016-04-13,423.7340087890625,369611.0,94.73999786376952,,,1246.800048828125,0.37,2082.419921875,50.0,-0.0034302129771983905,71.16483548319343,,0.009990069768557895,-0.010055128384175412,0.008267124900344428
2016-04-14,424.2820129394531,386126.0,94.9000015258789,,,1225.0,0.37,2082.780029296875,50.0,0.001292438380009947,69.16718166991157,,0.00017291243013242585,-0.01763946407711058,0.0016874467474328522
