date,btc_close,eth_close,sp500_close,dxy_close,gold_close,active_addresses,interest_rate,bitcoin,fear_greed,btc_logret,btc_rsi14
2018-06-26,,,,,,368137.0,1.7,10.0,21.0,,
2018-06-27,,,,,,397242.0,1.7,10.0,18.0,,
2018-06-28,,,,,,397242.0,1.7,10.0,20.0,,
2018-06-29,,,,,,397242.0,1.7,10.0,16.0,,
2018-06-30,,,,,,397242.0,1.7,10.0,22.0,,
2018-07-01,,,,,,341862.0,1.91,10.0,27.0,,
2018-07-02,,,,,,341862.0,1.91,10.0,27.0,,
2018-07-03,,,,,,341862.0,1.91,10.0,31.0,,
2018-07-04,,,,,,341862.0,1.91,10.0,33.0,,
2018-07-05,,,,,,413998.0,1.91,10.0,37.0,,
2018-07-06,,,,,,413998.0,1.91,10.0,34.0,,
2018-07-07,,,,,,413998.0,1.91,10.0,34.0,,
2018-07-08,,,,,,413998.0,1.91,10.0,38.0,,
2018-07-09,,,,,,425385.0,1.91,10.0,39.0,,
2018-07-10,,,,,,425385.0,1.91,10.0,37.0,,
2018-07-11,,,,,,425385.0,1.91,10.0,29.0,,
2018-07-12,,,,,,425385.0,1.91,10.0,33.0,,
2018-07-13,,,,,,473175.0,1.91,10.0,29.0,,
2018-07-14,,,,,,473175.0,1.91,10.0,29.0,,
2018-07-15,,,,,,473175.0,1.91,10.0,32.0,,
2018-07-16,,,,,,473175.0,1.91,10.0,36.0,,
2018-07-17,,,,,,487160.0,1.91,10.0,39.0,,
2018-07-18,,,,,,487160.0,1.91,10.0,42.0,,
2018-07-19,,,,,,487160.0,1.91,10.0,44.0,,
2018-07-20,,,,,,487160.0,1.91,10.0,47.0,,
2018-07-21,,,,,,385950.0,1.91,10.0,43.0,,
2018-07-22,,,,,,385950.0,1.91,10.0,46.0,,
2018-07-23,,,,,,385950.0,1.91,10.0,44.0,,
2018-07-24,,,,,,385950.0,1.91,10.0,49.0,,
2018-07-25,,,,,,525952.0,1.91,10.0,54.0,,
2018-07-26,,,,,,525952.0,1.91,10.0,53.0,,
2018-07-27,,,,,,525952.0,1.91,10.0,47.0,,
2018-07-28,,,,,,525952.0,1.91,10.0,54.0,,
2018-07-29,,,,,,380501.0,1.91,10.0,54.0,,
2018-07-30,,,,,,380501.0,1.91,10.0,53.0,,
2018-07-31,,,,,,380501.0,1.91,10.0,48.0,,
2018-08-01,,,,,,380501.0,1.91,10.0,39.0,,
2018-08-02,,,,,,470017.0,1.91,10.0,39.0,,
2018-08-03,,,,,,470017.0,1.91,10.0,36.0,,
2018-08-04,,,,,,470017.0,1.91,10.0,31.0,,
2018-08-05,,,,,,470017.0,1.91,10.0,23.0,,
2018-08-06,,,,,,452410.0,1.91,10.0,25.0,,
2018-08-07,,,,,,452410.0,1.91,10.0,25.0,,
2018-08-08,,,,,,452410.0,1.91,10.0,23.0,,
2018-08-09,,,,,,452410.0,1.91,10.0,19.0,,
2018-08-10,,,,,,510030.0,1.91,10.0,21.0,,
2018-08-11,,,,,,510030.0,1.91,10.0,18.0,,
2018-08-12,,,,,,510030.0,1.91,10.0,18.0,,
2018-08-13,,,,,,510030.0,1.91,10.0,21.0,,
2018-08-14,,,,,,514445.0,1.91,10.0,16.0,,
2018-08-15,,,,,,514445.0,1.91,10.0,18.0,,
2018-08-16,,,,,,514445.0,1.91,10.0,21.0,,
2018-08-17,,,,,,514445.0,1.91,10.0,19.0,,
2018-08-18,,,,,,399289.0,1.91,10.0,24.0,,
2018-08-19,,,,,,399289.0,1.91,10.0,27.0,,
2018-08-20,,,,,,399289.0,1.91,10.0,26.0,,
2018-08-21,,,,,,399289.0,1.91,10.0,19.0,,
2018-08-22,,,,,,484463.0,1.91,10.0,21.0,,
2018-08-23,,,,,,484463.0,1.91,10.0,18.0,,
2018-08-24,,,,,,484463.0,1.91,10.0,19.0,,
2018-08-25,,,,,,484463.0,1.91,10.0,22.0,,
2018-08-26,,,,,,368938.0,1.91,10.0,19.0,,
2018-08-27,,,,,,368938.0,1.91,10.0,18.0,,
2018-08-28,,,,,,368938.0,1.91,10.0,19.0,,
2018-08-29,,,,,,368938.0,1.91,10.0,19.0,,
2018-08-30,,,,,,463657.0,1.91,10.0,22.0,,
2018-08-31,,,,,,463657.0,1.91,10.0,17.0,,
2018-09-01,,,,,,463657.0,1.95,10.0,21.0,,
2018-09-02,,,,,,463657.0,1.95,10.0,18.0,,
2018-09-03,,,,,,455957.0,1.95,10.0,19.0,,
2018-09-04,,,,,,455957.0,1.95,10.0,26.0,,
2018-09-05,,,,,,455957.0,1.95,10.0,17.0,,
2018-09-06,,,,,,455957.0,1.95,10.0,14.0,,
2018-09-07,,,,,,539383.0,1.95,10.0,17.0,,
2018-09-08,,,,,,539383.0,1.95,10.0,18.0,,
2018-09-09,,,,,,539383.0,1.95,10.0,13.0,,
2018-09-10,,,,,,539383.0,1.95,10.0,15.0,,
2018-09-11,,,,,,474061.0,1.95,10.0,18.0,,
2018-09-12,,,,,,474061.0,1.95,10.0,14.0,,
2018-09-13,,,,,,474061.0,1.95,10.0,20.0,,
2018-09-14,,,,,,474061.0,1.95,10.0,23.0,,
2018-09-15,,,,,,427958.0,1.95,10.0,24.0,,
2018-09-16,,,,,,427958.0,1.95,10.0,28.0,,
2018-09-17,,,,,,427958.0,1.95,10.0,25.0,,
2018-09-18,,,,,,427958.0,1.95,10.0,21.0,,
2018-09-19,,,,,,480228.0,1.95,10.0,24.0,,
2018-09-20,,,,,,480228.0,1.95,10.0,24.0,,
2018-09-21,,,,,,480228.0,1.95,10.0,31.0,,
2018-09-22,,,,,,480228.0,1.95,10.0,35.0,,
2018-09-23,,,,,,401264.0,1.95,10.0,38.0,,
2018-09-24,,,,,,401264.0,1.95,10.0,43.0,,
2018-09-25,,,,,,401264.0,1.95,10.0,37.0,,
2018-09-26,,,,,,401264.0,1.95,10.0,37.0,,
2018-09-27,,,,,,481908.0,1.95,10.0,42.0,,
2018-09-28,,,,,,481908.0,1.95,10.0,42.0,,
2018-09-29,,,,,,481908.0,1.95,10.0,37.0,,
2018-09-30,,,,,,481908.0,1.95,10.0,34.0,,
2018-10-01,,,,,,484983.0,2.19,10.0,35.0,,
2018-10-02,,,,,,484983.0,2.19,10.0,33.0,,
2018-10-03,,,,,,484983.0,2.19,10.0,36.0,,
2018-10-04,,,,,,484983.0,2.19,10.0,29.0,,
2018-10-05,,,,,,533087.0,2.19,10.0,37.0,,
2018-10-06,,,,,,533087.0,2.19,10.0,34.0,,
2018-10-07,,,,,,533087.0,2.19,10.0,29.0,,
2018-10-08,,,,,,533087.0,2.19,10.0,26.0,,
2018-10-09,,,,,,463257.0,2.19,10.0,31.0,,
2018-10-10,,,,,,463257.0,2.19,10.0,28.0,,
2018-10-11,,,,,,463257.0,2.19,10.0,19.0,,
2018-10-12,,,,,,463257.0,2.19,10.0,13.0,,
2018-10-13,,,,,,400481.0,2.19,10.0,15.0,,
2018-10-14,,,,,,400481.0,2.19,10.0,18.0,,
2018-10-15,,,,,,400481.0,2.19,10.0,20.0,,
2018-10-16,,,,,,400481.0,2.19,10.0,24.0,,
2018-10-17,,,,,,490531.0,2.19,10.0,23.0,,
2018-10-18,,,,,,490531.0,2.19,10.0,26.0,,
2018-10-19,,,,,,490531.0,2.19,10.0,24.0,,
2018-10-20,,,,,,490531.0,2.19,10.0,21.0,,
2018-10-21,,,,,,403199.0,2.19,10.0,21.0,,
2018-10-22,,,,,,403199.0,2.19,10.0,27.0,,
2018-10-23,,,,,,403199.0,2.19,10.0,24.0,,
2018-10-24,,,,,,403199.0,2.19,10.0,23.0,,
2018-10-25,,,,,,474715.0,2.19,10.0,25.0,,
2018-10-26,,,,,,474715.0,2.19,10.0,29.0,,
2018-10-27,,,,,,474715.0,2.19,10.0,33.0,,
2018-10-28,,,,,,474715.0,2.19,10.0,35.0,,
2018-10-29,,,,,,495174.0,2.19,10.0,34.0,,
2018-10-30,,,,,,495174.0,2.19,10.0,31.0,,
2018-10-31,,,,,,495174.0,2.19,10.0,32.0,,
2018-11-01,,,,,,495174.0,2.2,10.0,29.0,,
2018-11-02,,,,,,565269.0,2.2,10.0,36.0,,
2018-11-03,,,,,,565269.0,2.2,10.0,36.0,,
2018-11-04,,,,,,565269.0,2.2,10.0,41.0,,
2018-11-05,,,,,,565269.0,2.2,10.0,42.0,,
2018-11-06,,,,,,519342.0,2.2,10.0,42.0,,
2018-11-07,,,,,,519342.0,2.2,10.0,48.0,,
2018-11-08,,,,,,519342.0,2.2,10.0,51.0,,
2018-11-09,,,,,,519342.0,2.2,10.0,47.0,,
2018-11-10,,,,,,448643.0,2.2,10.0,52.0,,
2018-11-11,,,,,,448643.0,2.2,10.0,54.0,,
2018-11-12,,,,,,448643.0,2.2,10.0,52.0,,
2018-11-13,,,,,,448643.0,2.2,10.0,56.0,,
2018-11-14,,,,,,524970.0,2.2,10.0,49.0,,
2018-11-15,,,,,,524970.0,2.2,10.0,28.0,,
2018-11-16,,,,,,524970.0,2.2,10.0,23.0,,
2018-11-17,,,,,,524970.0,2.2,10.0,24.0,,
2018-11-18,,,,,,393876.0,2.2,95.0,26.0,,
2018-11-19,,,,,,393876.0,2.2,95.0,28.0,,
2018-11-20,,,,,,393876.0,2.2,95.0,21.0,,
2018-11-21,,,,,,393876.0,2.2,95.0,15.0,,
2018-11-22,,,,,,467175.0,2.2,95.0,14.0,,
2018-11-23,,,,,,467175.0,2.2,95.0,12.0,,
2018-11-24,,,,,,467175.0,2.2,95.0,15.0,,
2018-11-25,,,,,,467175.0,2.2,95.0,9.0,,
2018-11-26,,,,,,469613.0,2.2,95.0,17.0,,
2018-11-27,,,,,,469613.0,2.2,95.0,11.0,,
2018-11-28,,,,,,469613.0,2.2,95.0,14.0,,
2018-11-29,,,,,,469613.0,2.2,95.0,18.0,,
2018-11-30,,,,,,460123.0,2.2,95.0,19.0,,
2018-12-01,,,,,,460123.0,2.2,95.0,13.0,,
2018-12-02,,,,,,460123.0,2.2,95.0,15.0,,
2018-12-03,,,,,,460123.0,2.2,95.0,17.0,,
2018-12-04,,,,,,492965.0,2.2,95.0,12.0,,
2018-12-05,,,,,,492965.0,2.2,95.0,19.0,,
2018-12-06,,,,,,492965.0,2.2,95.0,13.0,,
2018-12-07,,,,,,492965.0,2.2,95.0,11.0,,
2018-12-08,,,,,,382550.0,2.2,95.0,11.0,,
2018-12-09,,,,,,382550.0,2.2,95.0,14.0,,
2018-12-10,,,,,,382550.0,2.2,95.0,19.0,,
2018-12-11,,,,,,382550.0,2.2,95.0,15.0,,
2018-12-12,,,,,,439270.0,2.2,95.0,14.0,,
2018-12-13,,,,,,439270.0,2.2,95.0,14.0,,
2018-12-14,,,,,,439270.0,2.2,95.0,10.0,,
2018-12-15,,,,,,439270.0,2.2,95.0,11.0,,
2018-12-16,,,,,,364388.0,2.2,95.0,13.0,,
2018-12-17,,,,,,364388.0,2.2,95.0,17.0,,
2018-12-18,,,,,,364388.0,2.2,95.0,23.0,,
2018-12-19,,,,,,364388.0,2.2,95.0,21.0,,
2018-12-20,,,,,,475406.0,2.2,95.0,27.0,,
2018-12-21,,,,,,475406.0,2.2,95.0,35.0,,
2018-12-22,,,,,,475406.0,2.2,95.0,28.0,,
2018-12-23,,,,,,475406.0,2.2,95.0,31.0,,
2018-12-24,,,,,,419725.0,2.2,95.0,25.0,,
2018-12-25,,,,,,419725.0,2.2,95.0,33.0,,
2018-12-26,,,,,,419725.0,2.2,95.0,26.0,,
2018-12-27,,,,,,419725.0,2.2,95.0,29.0,,
2018-12-28,,,,,,485694.0,2.2,95.0,21.0,,
2018-12-29,,,,,,485694.0,2.2,95.0,24.0,,
2018-12-30,,,,,,485694.0,2.2,95.0,23.0,,
2018-12-31,,,,,,485694.0,2.2,95.0,26.0,,
2019-01-01,,,,,,310120.0,2.4,95.0,24.0,,
2019-01-02,,,,,,310120.0,2.4,95.0,30.0,,
2019-01-03,,,,,,310120.0,2.4,95.0,33.0,,
2019-01-04,,,,,,310120.0,2.4,95.0,48.0,,
2019-01-05,,,,,,385489.0,2.4,95.0,36.0,,
2019-01-06,,,,,,385489.0,2.4,95.0,31.0,,
2019-01-07,,,,,,385489.0,2.4,95.0,39.0,,
2019-01-08,,,,,,385489.0,2.4,95.0,39.0,,
2019-01-09,,,,,,463346.0,2.4,95.0,42.0,,
2019-01-10,,,,,,463346.0,2.4,95.0,37.0,,
2019-01-11,,,,,,463346.0,2.4,95.0,19.0,,
2019-01-12,,,,,,463346.0,2.4,95.0,22.0,,
2019-01-13,,,,,,372207.0,2.4,95.0,21.0,,
2019-01-14,,,,,,372207.0,2.4,95.0,16.0,,
2019-01-15,,,,,,372207.0,2.4,95.0,27.0,,
2019-01-16,,,,,,372207.0,2.4,95.0,24.0,,
2019-01-17,,,,,,462879.0,2.4,95.0,28.0,,
2019-01-18,,,,,,462879.0,2.4,95.0,29.0,,
2019-01-19,,,,,,462879.0,2.4,95.0,31.0,,
2019-01-20,,,,,,462879.0,2.4,95.0,35.0,,
2019-01-21,,,,,,449404.0,2.4,95.0,30.0,,
2019-01-22,,,,,,449404.0,2.4,95.0,27.0,,
2019-01-23,,,,,,449404.0,2.4,95.0,33.0,,
2019-01-24,,,,,,449404.0,2.4,95.0,37.0,,
2019-01-25,,,,,,492261.0,2.4,95.0,35.0,,
2019-01-26,,,,,,492261.0,2.4,95.0,41.0,,
2019-01-27,,,,,,492261.0,2.4,95.0,39.0,,
2019-01-28,,,,,,492261.0,2.4,95.0,35.0,,
2019-01-29,,,,,,480702.0,2.4,95.0,21.0,,
2019-01-30,,,,,,480702.0,2.4,95.0,22.0,,
2019-01-31,,,,,,480702.0,2.4,95.0,17.0,,
2019-02-01,,,,,,480702.0,2.4,95.0,23.0,,
2019-02-02,,,,,,418174.0,2.4,95.0,22.0,,
2019-02-03,,,,,,418174.0,2.4,95.0,19.0,,
2019-02-04,,,,,,418174.0,2.4,95.0,27.0,,
2019-02-05,,,,,,418174.0,2.4,95.0,21.0,,
2019-02-06,,,,,,482655.0,2.4,95.0,14.0,,
2019-02-07,,,,,,482655.0,2.4,95.0,18.0,,
2019-02-08,,,,,,482655.0,2.4,95.0,37.0,,
2019-02-09,,,,,,482655.0,2.4,95.0,42.0,,
2019-02-10,,,,,,380922.0,2.4,95.0,40.0,,
2019-02-11,,,,,,380922.0,2.4,95.0,46.0,,
2019-02-12,,,,,,380922.0,2.4,95.0,38.0,,
2019-02-13,,,,,,380922.0,2.4,95.0,48.0,,
2019-02-14,,,,,,473265.0,2.4,95.0,48.0,,
2019-02-15,,,,,,473265.0,2.4,95.0,43.0,,
2019-02-16,,,,,,473265.0,2.4,95.0,43.0,,
2019-02-17,,,,,,473265.0,2.4,95.0,38.0,,
2019-02-18,,,,,,508261.0,2.4,95.0,63.0,,
2019-02-19,,,,,,508261.0,2.4,95.0,65.0,,
2019-02-20,,,,,,508261.0,2.4,95.0,59.0,,
2019-02-21,,,,,,508261.0,2.4,95.0,59.0,,
2019-02-22,,,,,,542172.0,2.4,95.0,61.0,,
2019-02-23,,,,,,542172.0,2.4,95.0,63.0,,
2019-02-24,,,,,,542172.0,2.4,95.0,69.0,,
2019-02-25,,,,,,542172.0,2.4,95.0,47.0,,
2019-02-26,,,,,,532149.0,2.4,95.0,40.0,,
2019-02-27,,,,,,532149.0,2.4,95.0,39.0,,
2019-02-28,,,,,,532149.0,2.4,95.0,39.0,,
2019-03-01,,,,,,532149.0,2.41,95.0,42.0,,
2019-03-02,,,,,,481021.0,2.41,95.0,41.0,,
2019-03-03,,,,,,481021.0,2.41,95.0,44.0,,
2019-03-04,,,,,,481021.0,2.41,95.0,36.0,,
2019-03-05,,,,,,481021.0,2.41,95.0,35.0,,
2019-03-06,,,,,,524992.0,2.41,95.0,42.0,,
2019-03-07,,,,,,524992.0,2.41,95.0,56.0,,
2019-03-08,,,,,,524992.0,2.41,95.0,54.0,,
2019-03-09,,,,,,524992.0,2.41,95.0,55.0,,
2019-03-10,,,,,,392557.0,2.41,95.0,55.0,,
2019-03-11,,,,,,392557.0,2.41,95.0,56.0,,
2019-03-12,,,,,,392557.0,2.41,95.0,56.0,,
2019-03-13,,,,,,392557.0,2.41,95.0,54.0,,
2019-03-14,,,,,,551001.0,2.41,95.0,55.0,,
2019-03-15,,,,,,551001.0,2.41,95.0,55.0,,
2019-03-16,,,,,,551001.0,2.41,95.0,54.0,,
2019-03-17,,,,,,551001.0,2.41,95.0,58.0,,
2019-03-18,,,,,,533680.0,2.41,95.0,56.0,,
2019-03-19,,,,,,533680.0,2.41,95.0,56.0,,
2019-03-20,,,,,,533680.0,2.41,95.0,55.0,,
2019-03-21,,,,,,533680.0,2.41,95.0,62.0,,
2019-03-22,,,,,,550986.0,2.41,95.0,56.0,,
2019-03-23,,,,,,550986.0,2.41,95.0,50.0,,
2019-03-24,,,,,,550986.0,2.41,95.0,44.0,,
2019-03-25,,,,,,550986.0,2.41,95.0,46.0,,
2019-03-26,,,,,,522961.0,2.41,95.0,43.0,,
2019-03-27,,,,,,522961.0,2.41,95.0,44.0,,
2019-03-28,,,,,,522961.0,2.41,95.0,49.0,,
2019-03-29,,,,,,522961.0,2.41,95.0,50.0,,
2019-03-30,,,,,,513840.0,2.41,95.0,57.0,,
2019-03-31,,,,,,513840.0,2.41,95.0,56.0,,
2019-04-01,,,,,,513840.0,2.41,95.0,62.0,,
2019-04-02,,,,,,513840.0,2.41,95.0,60.0,,
2019-04-03,,,,,,626468.0,2.41,95.0,71.0,,
2019-04-04,,,,,,626468.0,2.41,95.0,61.0,,
2019-04-05,,,,,,626468.0,2.41,95.0,59.0,,
2019-04-06,,,,,,626468.0,2.41,95.0,65.0,,
2019-04-07,,,,,,447559.0,2.41,40.0,69.0,,
2019-04-08,,,,,,447559.0,2.41,40.0,65.0,,
2019-04-09,,,,,,447559.0,2.41,40.0,64.0,,
2019-04-10,,,,,,447559.0,2.41,40.0,62.0,,
2019-04-11,,,,,,620631.0,2.41,40.0,65.0,,
2019-04-12,,,,,,620631.0,2.41,40.0,42.0,,
2019-04-13,,,,,,620631.0,2.41,40.0,62.0,,
2019-04-14,,,,,,620631.0,2.41,37.0,51.0,,
2019-04-15,,,,,,576183.0,2.41,37.0,60.0,,
2019-04-16,,,,,,576183.0,2.41,37.0,50.0,,
2019-04-17,,,,,,576183.0,2.41,37.0,61.0,,
2019-04-18,,,,,,576183.0,2.41,37.0,64.0,,
2019-04-19,,,,,,597098.0,2.41,37.0,61.0,,
2019-04-20,,,,,,597098.0,2.41,37.0,62.0,,
2019-04-21,,,,,,597098.0,2.41,34.0,62.0,,
2019-04-22,,,,,,597098.0,2.41,34.0,61.0,,
2019-04-23,,,,,,548492.0,2.41,34.0,68.0,,
2019-04-24,,,,,,548492.0,2.41,34.0,65.0,,
2019-04-25,,,,,,548492.0,2.41,34.0,58.0,,
2019-04-26,,,,,,548492.0,2.41,34.0,41.0,,
2019-04-27,,,,,,460846.0,2.41,34.0,42.0,,
2019-04-28,,,,,,460846.0,2.41,34.0,40.0,,
2019-04-29,,,,,,460846.0,2.41,34.0,42.0,,
2019-04-30,,,,,,460846.0,2.41,34.0,42.0,,
2019-05-01,,,,,,565408.0,2.39,34.0,51.0,,
2019-05-02,,,,,,565408.0,2.39,34.0,50.0,,
2019-05-03,,,,,,565408.0,2.39,34.0,63.0,,
2019-05-04,,,,,,565408.0,2.39,34.0,66.0,,
2019-05-05,,,,,,460613.0,2.39,34.0,67.0,,
2019-05-06,,,,,,460613.0,2.39,34.0,57.0,,
2019-05-07,,,,,,460613.0,2.39,34.0,69.0,,
2019-05-08,,,,,,460613.0,2.39,34.0,63.0,,
2019-05-09,,,,,,619054.0,2.39,34.0,69.0,,
2019-05-10,,,,,,619054.0,2.39,34.0,71.0,,
2019-05-11,,,,,,619054.0,2.39,34.0,76.0,,
2019-05-12,,,,,,619054.0,2.39,34.0,75.0,,
2019-05-13,,,,,,648734.0,2.39,34.0,78.0,,
2019-05-14,,,,,,648734.0,2.39,34.0,78.0,,
2019-05-15,,,,,,648734.0,2.39,34.0,77.0,,
2019-05-16,,,,,,648734.0,2.39,34.0,75.0,,
2019-05-17,,,,,,676115.0,2.39,34.0,65.0,,
2019-05-18,,,,,,676115.0,2.39,34.0,67.0,,
2019-05-19,,,,,,676115.0,2.39,34.0,70.0,,
2019-05-20,,,,,,676115.0,2.39,34.0,73.0,,
2019-05-21,,,,,,657474.0,2.39,34.0,68.0,,
2019-05-22,,,,,,657474.0,2.39,34.0,69.0,,
2019-05-23,,,,,,657474.0,2.39,34.0,65.0,,
2019-05-24,,,,,,657474.0,2.39,34.0,64.0,,
2019-05-25,,,,,,511153.0,2.39,34.0,69.0,,
2019-05-26,,,,,,511153.0,2.39,34.0,67.0,,
2019-05-27,,,,,,511153.0,2.39,34.0,70.0,,
2019-05-28,,,,,,511153.0,2.39,34.0,71.0,,
2019-05-29,,,,,,680323.0,2.39,34.0,71.0,,
2019-05-30,,,,,,680323.0,2.39,34.0,73.0,,
2019-05-31,,,,,,680323.0,2.39,34.0,61.0,,
2019-06-01,,,,,,680323.0,2.38,34.0,62.0,,
2019-06-02,,,,,,489569.0,2.38,34.0,63.0,,
2019-06-03,,,,,,489569.0,2.38,34.0,66.0,,
2019-06-04,,,,,,489569.0,2.38,34.0,42.0,,
2019-06-05,,,,,,489569.0,2.38,34.0,27.0,,
2019-06-06,,,,,,602273.0,2.38,34.0,34.0,,
2019-06-07,,,,,,602273.0,2.38,34.0,27.0,,
2019-06-08,,,,,,602273.0,2.38,34.0,62.0,,
2019-06-09,,,,,,602273.0,2.38,34.0,62.0,,
2019-06-10,,,,,,607094.0,2.38,34.0,46.0,,
2019-06-11,,,,,,607094.0,2.38,34.0,61.0,,
2019-06-12,,,,,,607094.0,2.38,34.0,60.0,,
2019-06-13,,,,,,607094.0,2.38,34.0,63.0,,
2019-06-14,,,,,,731367.0,2.38,34.0,67.0,,
2019-06-15,,,,,,731367.0,2.38,34.0,75.0,,
2019-06-16,,,,,,731367.0,2.38,34.0,80.0,,
2019-06-17,,,,,,731367.0,2.38,34.0,84.0,,
2019-06-18,,,,,,696937.0,2.38,34.0,83.0,,
2019-06-19,,,,,,696937.0,2.38,34.0,82.0,,
2019-06-20,,,,,,696937.0,2.38,34.0,81.0,,
2019-06-21,,,,,,696937.0,2.38,34.0,84.0,,
2019-06-22,,,,,,643642.0,2.38,34.0,83.0,,
2019-06-23,,,,,,643642.0,2.38,34.0,84.0,,
2019-06-24,,,,,,643642.0,2.38,34.0,80.0,,
2019-06-25,,,,,,643642.0,2.38,34.0,87.0,,
2019-06-26,,,,,,768792.0,2.38,34.0,95.0,,
2019-06-27,,,,,,768792.0,2.38,34.0,92.0,,
2019-06-28,,,,,,768792.0,2.38,34.0,62.0,,
2019-06-29,,,,,,768792.0,2.38,34.0,74.0,,
2019-06-30,,,,,,497075.0,2.38,34.0,78.0,,
2019-07-01,,,,,,497075.0,2.38,34.0,65.0,,
2019-07-02,,,,,,497075.0,2.38,34.0,63.0,,
2019-07-03,,,,,,497075.0,2.38,34.0,79.0,,
2019-07-04,,,,,,603018.0,2.38,34.0,76.0,,
2019-07-05,,,,,,603018.0,2.38,34.0,67.0,,
2019-07-06,,,,,,603018.0,2.38,34.0,72.0,,
2019-07-07,,,,,,603018.0,2.38,34.0,67.0,,
2019-07-08,,,,,,622449.0,2.38,34.0,74.0,,
2019-07-09,,,,,,622449.0,2.38,34.0,84.0,,
2019-07-10,,,,,,622449.0,2.38,34.0,83.0,,
2019-07-11,,,,,,622449.0,2.38,34.0,62.0,,
2019-07-12,,,,,,637928.0,2.38,34.0,33.0,,
2019-07-13,,,,,,637928.0,2.38,34.0,65.0,,
2019-07-14,,,,,,637928.0,2.38,34.0,61.0,,
2019-07-15,,,,,,637928.0,2.38,34.0,16.0,,
2019-07-16,,,,,,595749.0,2.38,34.0,34.0,,
2019-07-17,,,,,,595749.0,2.38,34.0,19.0,,
2019-07-18,,,,,,595749.0,2.38,34.0,40.0,,
2019-07-19,,,,,,595749.0,2.38,34.0,42.0,,
2019-07-20,,,,,,488968.0,2.38,34.0,34.0,,
2019-07-21,,,,,,488968.0,2.38,34.0,42.0,,
2019-07-22,,,,,,488968.0,2.38,34.0,42.0,,
2019-07-23,,,,,,488968.0,2.38,34.0,40.0,,
2019-07-24,,,,,,490408.0,2.38,34.0,20.0,,
2019-07-25,,,,,,490408.0,2.38,34.0,42.0,,
2019-07-26,,,,,,490408.0,2.38,34.0,24.0,,
2019-07-27,,,,,,490408.0,2.38,34.0,47.0,,
2019-07-28,,,,,,391947.0,2.38,34.0,16.0,,
2019-07-29,,,,,,391947.0,2.38,34.0,19.0,,
2019-07-30,,,,,,391947.0,2.38,34.0,22.0,,
2019-07-31,,,,,,391947.0,2.38,34.0,31.0,,
2019-08-01,,,,,,558918.0,2.13,34.0,57.0,,
2019-08-02,,,,,,558918.0,2.13,34.0,61.0,,
2019-08-03,,,,,,558918.0,2.13,34.0,61.0,,
2019-08-04,,,,,,558918.0,2.13,34.0,62.0,,
2019-08-05,,,,,,583599.0,2.13,34.0,64.0,,
2019-08-06,,,,,,583599.0,2.13,34.0,66.0,,
2019-08-07,,,,,,583599.0,2.13,34.0,45.0,,
2019-08-08,,,,,,583599.0,2.13,34.0,61.0,,
2019-08-09,,,,,,562840.0,2.13,34.0,60.0,,
2019-08-10,,,,,,562840.0,2.13,34.0,59.0,,
2019-08-11,,,,,,562840.0,2.13,34.0,45.0,,
2019-08-12,,,,,,562840.0,2.13,34.0,48.0,,
2019-08-13,,,,,,566410.0,2.13,34.0,45.0,,
2019-08-14,,,,,,566410.0,2.13,34.0,11.0,,
2019-08-15,,,,,,566410.0,2.13,34.0,13.0,,
2019-08-16,,,,,,566410.0,2.13,34.0,31.0,,
2019-08-17,,,,,,441149.0,2.13,34.0,20.0,,
2019-08-18,,,,,,441149.0,2.13,34.0,14.0,,
2019-08-19,,,,,,441149.0,2.13,34.0,30.0,,
2019-08-20,,,,,,441149.0,2.13,34.0,39.0,,
2019-08-21,,,,,,599152.0,2.13,34.0,11.0,,
2019-08-22,,,,,,599152.0,2.13,34.0,5.0,,
2019-08-23,,,,,,599152.0,2.13,34.0,33.0,,
2019-08-24,,,,,,599152.0,2.13,34.0,39.0,,
2019-08-25,,,,,,393555.0,2.13,44.0,33.0,,
2019-08-26,,,,,,393555.0,2.13,44.0,41.0,,
2019-08-27,,,,,,393555.0,2.13,44.0,30.0,,
2019-08-28,,,,,,393555.0,2.13,44.0,32.0,,
2019-08-29,,,,,,545362.0,2.13,44.0,20.0,,
2019-08-30,,,,,,545362.0,2.13,44.0,24.0,,
2019-08-31,,,,,,545362.0,2.13,44.0,20.0,,
2019-09-01,,,,,,545362.0,2.04,44.0,24.0,,
2019-09-02,,,,,,529944.0,2.04,44.0,28.0,,
2019-09-03,,,,,,529944.0,2.04,44.0,41.0,,
2019-09-04,,,,,,529944.0,2.04,44.0,43.0,,
2019-09-05,,,,,,529944.0,2.04,44.0,41.0,,
2019-09-06,,,,,,601748.0,2.04,44.0,43.0,,
2019-09-07,,,,,,601748.0,2.04,44.0,39.0,,
2019-09-08,,,,,,601748.0,2.04,35.0,43.0,,
2019-09-09,,,,,,601748.0,2.04,35.0,41.0,,
2019-09-10,,,,,,564563.0,2.04,35.0,41.0,,
2019-09-11,,,,,,564563.0,2.04,35.0,38.0,,
2019-09-12,,,,,,564563.0,2.04,35.0,39.0,,
2019-09-13,,,,,,564563.0,2.04,35.0,38.0,,
2019-09-14,,,,,,491282.0,2.04,35.0,39.0,,
2019-09-15,,,,,,491282.0,2.04,35.0,38.0,,
2019-09-16,,,,,,491282.0,2.04,35.0,38.0,,
2019-09-17,,,,,,491282.0,2.04,35.0,41.0,,
