,btc_close,active_addresses,dxy_close,eth_close,fear_greed,gold_close,interest_rate,sp500_close,trend,btc_log_return,btc_rsi
2019-11-12,8815.662109375,546534.75,98.30999755859376,186.84341430664065,39.0,1452.0999755859375,1.55,3091.840087890625,36.42857142857143,0.0065865532404471615,33.64050319403752
2019-11-13,8808.2626953125,555616.0,98.37000274658205,188.2587432861328,38.0,1461.699951171875,1.55,3094.0400390625,37.142857142857146,-0.0008397010971480578,37.99920152524012
2019-11-14,8708.0947265625,524425.25,98.16000366210938,185.9996337890625,41.0,1471.800048828125,1.55,3096.6298828125,37.857142857142854,-0.011437202181483985,35.95754725404237
2019-11-15,8491.9921875,493234.5,98.0,180.52117919921875,38.0,1467.300048828125,1.55,3120.4599609375,38.57142857142857,-0.02512939756383665,29.80907128049965
2019-11-16,8550.7607421875,462043.75,97.93000030517578,183.34835815429688,41.0,1468.5000406901042,1.55,3120.9833170572915,39.285714285714285,0.0068966308279384695,29.63007132914008
2019-11-17,8577.9755859375,430853.0,97.86000061035156,185.1192321777344,38.0,1469.7000325520833,1.55,3121.5066731770835,40.0,0.003177685280365235,32.11316527325174
2019-11-18,8309.2861328125,469331.0,97.79000091552734,180.55960083007812,38.0,1470.9000244140625,1.55,3122.030029296875,39.857142857142854,-0.03182423938339746,21.402152749864072
2019-11-19,8206.1455078125,507809.0,97.86000061035156,177.45555114746094,32.0,1473.300048828125,1.55,3120.179931640625,39.714285714285715,-0.01249037483855615,21.04158755076068
2019-11-20,8027.26806640625,546287.0,97.93000030517578,175.69834899902344,32.0,1473.300048828125,1.55,3108.4599609375,39.57142857142857,-0.022039071560940312,18.58568003973204
2019-11-21,7642.75,584765.0,97.98999786376952,161.4627227783203,30.0,1463.0999755859375,1.55,3103.5400390625,39.42857142857143,-0.049086768125686187,16.34352840842658
2019-11-22,7296.57763671875,562468.25,98.2699966430664,150.26817321777344,20.0,1463.0999755859375,1.55,3110.2900390625,39.285714285714285,-0.04635206471928927,17.172392377375957
2019-11-23,7397.796875,540171.5,98.28666432698567,153.41778564453125,23.0,1460.9333089192708,1.55,3118.0733235677085,39.142857142857146,0.013776814950745946,20.37892139656087
2019-11-24,7047.9169921875,517874.75,98.30333201090495,142.83470153808594,21.0,1458.7666422526042,1.55,3125.8566080729165,39.0,-0.04845012522266549,9.811847242981898
2019-11-25,7146.1337890625,495578.0,98.31999969482422,146.47653198242188,17.0,1456.5999755859375,1.55,3133.639892578125,38.42857142857143,0.013839370591340378,14.937224839476855
2019-11-26,7218.37109375,507673.5,98.25,148.96507263183594,21.0,1459.800048828125,1.55,3140.52001953125,37.857142857142854,0.010057835510045162,15.465538508183954
2019-11-27,7531.66357421875,519769.0,98.41000366210938,153.01055908203125,20.0,1453.4000244140625,1.55,3153.6298828125,37.285714285714285,0.04248662643530125,25.623442593940382
2019-11-28,7463.10595703125,531864.5,98.34000015258789,151.7175750732422,32.0,1459.5,1.55,3147.304931640625,36.714285714285715,-0.00914426790792298,25.93654709514726
2019-11-29,7761.24365234375,543960.0,98.2699966430664,155.3041534423828,31.0,1465.5999755859375,1.55,3140.97998046875,36.142857142857146,0.03917091013708419,36.31004511015736
2019-11-30,7569.6298828125,549312.0,98.13333129882812,152.53968811035156,38.0,1464.5,1.55,3131.943359375,35.57142857142857,-0.024998412204507995,32.490859216245326
2019-12-01,7424.29248046875,554664.0,97.99666595458984,151.18572998046875,25.0,1463.4000244140625,1.55,3122.90673828125,35.0,-0.019386782304190116,30.244409011134735
2019-12-02,7321.98828125,560016.0,97.86000061035156,149.0591583251953,28.0,1462.300048828125,1.55,3113.8701171875,35.714285714285715,-0.013875477110813644,32.07197928492414
2019-12-03,7320.1455078125,565368.0,97.73999786376952,147.9564208984375,28.0,1478.199951171875,1.55,3093.199951171875,36.42857142857143,-0.0002517083198087148,33.296929885929316
2019-12-04,7252.03466796875,540418.5,97.6500015258789,146.74774169921875,24.0,1474.0,1.55,3112.760009765625,37.142857142857146,-0.00934813254089389,34.748149329378066
2019-12-05,7448.3076171875,515469.0,97.41000366210938,149.24899291992188,21.0,1476.9000244140625,1.55,3117.429931640625,37.857142857142854,0.026704767756073822,45.86854559458715
2019-12-06,7546.99658203125,490519.5,97.6999969482422,149.19444274902344,29.0,1459.0999755859375,1.55,3145.909912109375,38.57142857142857,0.013162839304284675,55.94618246779476
2019-12-07,7556.23779296875,465570.0,97.67999776204428,148.76815795898438,32.0,1459.1666666666667,1.55,3142.59326171875,39.285714285714285,0.001223739480074957,53.934008336794676
2019-12-08,7564.34521484375,479455.75,97.65999857584636,151.2647247314453,28.0,1459.2333577473958,1.55,3139.276611328125,40.0,0.0010723690545205787,65.44378400999715
2019-12-09,7400.8994140625,493341.5,97.63999938964844,148.2251739501953,32.0,1459.300048828125,1.55,3135.9599609375,40.42857142857143,-0.021844253680856535,57.33269135744172
2019-12-10,7278.11962890625,507227.25,97.41000366210938,146.2670440673828,26.0,1462.5999755859375,1.55,3132.52001953125,40.857142857142854,-0.016728999152694785,51.67106995728538
2019-12-11,7217.42724609375,521113.0,97.16000366210938,143.60800170898438,20.0,1469.4000244140625,1.55,3141.6298828125,41.285714285714285,-0.008373983817170333,39.76517453192669
2019-12-12,7243.13427734375,499343.25,97.4000015258789,145.60400390625,23.0,1466.699951171875,1.55,3168.570068359375,41.714285714285715,0.0035554716584630377,42.62968908387361
2019-12-13,7269.6845703125,477573.5,97.16999816894533,144.9447479248047,22.0,1475.5999755859375,1.55,3168.800048828125,42.142857142857146,0.0036588787977558162,29.86560308610099
2019-12-14,7124.673828125,455803.75,97.1366653442383,142.86923217773438,27.0,1475.3999837239583,1.55,3176.3500162760415,42.57142857142857,-0.020148956153597603,31.05105342393972
2019-12-15,7152.3017578125,434034.0,97.10333251953125,143.114990234375,21.0,1475.1999918619792,1.55,3183.8999837239585,43.0,0.003870282470955076,37.12631230092754
2019-12-16,6932.48046875,460353.0,97.06999969482422,133.61402893066406,24.0,1475.0,1.55,3191.449951171875,42.857142857142854,-0.031216547911036934,33.409659812673596
2019-12-17,6640.51513671875,486672.0,97.20999908447266,122.60388946533205,23.0,1474.5999755859375,1.55,3192.52001953125,42.714285714285715,-0.043028139847750044,26.788928588938404
2019-12-18,7276.802734375,512991.0,97.41000366210938,133.09219360351562,15.0,1472.5999755859375,1.55,3191.139892578125,42.57142857142857,0.09150203958984561,50.60939085422362
2019-12-19,7202.84423828125,539310.0,97.41999816894533,129.32113647460938,21.0,1478.199951171875,1.55,3205.3701171875,42.42857142857143,-0.01021559978849091,43.57386775162006
2019-12-20,7218.81640625,530065.2,97.70999908447266,129.06605529785156,23.0,1474.699951171875,1.55,3221.219970703125,42.285714285714285,0.002215025702357289,41.019428178060146
2019-12-21,7191.15869140625,520820.4,97.69333394368489,128.13095092773438,23.0,1477.2999674479167,1.55,3222.1499837239585,42.142857142857146,-0.0038386948789303917,40.109388013406154
2019-12-22,7511.5888671875,511575.6,97.67666880289714,132.3725128173828,20.0,1479.8999837239583,1.55,3223.0799967447915,42.0,0.04359469833307996,48.77760362113077
2019-12-23,7355.62841796875,502330.8,97.66000366210938,128.6140899658203,33.0,1482.5,1.55,3224.010009765625,42.142857142857146,-0.020981218944278197,48.94739244193373
2019-12-24,7322.5322265625,493086.0,97.6500015258789,129.0638885498047,25.0,1499.0999755859375,1.55,3223.3798828125,42.285714285714285,-0.004509590580982912,51.07758973043019
2019-12-25,7275.15576171875,492430.75,97.61999893188477,126.4546356201172,22.0,1504.2000122070312,1.55,3231.6448974609375,42.42857142857143,-0.00649097736895625,51.40978555347808
2019-12-26,7238.966796875,491775.5,97.58999633789062,126.36122131347656,39.0,1509.300048828125,1.55,3239.909912109375,42.57142857142857,-0.004986734773912115,49.89874452704382
2019-12-27,7290.08837890625,491120.25,96.91999816894533,127.21460723876952,38.0,1513.800048828125,1.55,3240.02001953125,42.714285714285715,0.007037180653861685,50.48989321929261
2019-12-28,7317.990234375,490465.0,96.85999806722006,128.3227081298828,37.0,1514.0333658854167,1.55,3233.7766927083335,42.857142857142854,0.003820062875904435,54.918075958927425
2019-12-29,7422.65283203125,465275.25,96.79999796549478,134.7579803466797,37.0,1514.2666829427083,1.55,3227.5333658854165,43.0,0.014200785685395729,56.61846254109352
2019-12-30,7292.9951171875,440085.5,96.73999786376952,132.63348388671875,40.0,1514.5,1.55,3221.2900390625,44.57142857142857,-0.017622203333694908,59.23337156737737
2019-12-31,7193.59912109375,414895.75,96.38999938964844,129.61085510253906,38.0,1519.5,1.55,3230.780029296875,46.142857142857146,-0.013722694823239307,65.71557800099893
2020-01-01,7200.17431640625,389706.0,96.61999893188477,130.802001953125,37.0,1522.0,1.55,3244.3150634765625,47.714285714285715,0.0009136166827146318,46.609228705671065
2020-01-02,6985.47021484375,407045.75,96.8499984741211,127.4101791381836,39.0,1524.5,1.550967741935484,3257.85009765625,49.285714285714285,-0.030272928096194005,41.44668989654149
2020-01-03,7344.88427734375,424385.5,96.83999633789062,134.1717071533203,38.0,1549.199951171875,1.5519354838709678,3234.85009765625,50.857142857142854,0.050171745960031294,53.905102147309314
2020-01-04,7410.65673828125,441725.25,96.78333028157553,135.06936645507812,38.0,1554.8666178385417,1.5529032258064517,3238.6600748697915,52.42857142857143,0.008915009823896914,56.64236674247832
2020-01-05,7411.3173828125,459065.0,96.72666422526042,136.2767791748047,39.0,1560.5332845052083,1.5538709677419356,3242.4700520833335,54.0,8.914393268935946e-05,46.23743466318008
2020-01-06,7769.21923828125,482628.25,96.66999816894533,144.3041534423828,41.0,1566.199951171875,1.5548387096774194,3246.280029296875,53.57142857142857,0.047161467235659664,63.477020931025876
2020-01-07,8163.6923828125,506191.5,96.9800033569336,143.5439910888672,40.0,1571.800048828125,1.5558064516129033,3237.179931640625,53.142857142857146,0.04952688932640552,72.18475603537
2020-01-08,8079.86279296875,529754.75,97.3000030517578,141.2581329345703,51.0,1557.4000244140625,1.5567741935483872,3253.050048828125,52.714285714285715,-0.010321673202805576,70.8229515918558
2020-01-09,7879.0712890625,553318.0,97.4499969482422,138.9792022705078,44.0,1551.699951171875,1.557741935483871,3274.699951171875,52.285714285714285,-0.02516485111441786,65.2633887965976
2020-01-10,8166.55419921875,540388.5,97.36000061035156,143.96377563476562,41.0,1557.5,1.558709677419355,3265.35009765625,51.857142857142854,0.0358370170573265,68.78229347557216
2020-01-11,8037.53759765625,527459.0,97.3566665649414,142.92710876464844,50.0,1554.4666748046875,1.5596774193548388,3272.943359375,51.42857142857143,-0.01592428993077385,64.77911553948681
2020-01-12,8192.494140625,514529.5,97.35333251953125,145.87393188476562,45.0,1551.433349609375,1.5606451612903227,3280.53662109375,51.0,0.019095619045757743,65.49205693514057
2020-01-13,8144.1943359375,501600.0,97.3499984741211,144.22659301757812,49.0,1548.4000244140625,1.5616129032258066,3288.1298828125,50.714285714285715,-0.005913064387262195,67.70915576201577
2020-01-14,8827.7646484375,516738.25,97.37000274658205,165.95535278320312,56.0,1542.4000244140625,1.5625806451612905,3283.14990234375,50.42857142857143,0.0805965063783667,77.35052003867091
2020-01-15,8807.0107421875,531876.5,97.2300033569336,166.23068237304688,54.0,1552.0999755859375,1.5635483870967744,3289.2900390625,50.142857142857146,-0.0023537488141357047,76.76608701692263
2020-01-16,8723.7861328125,547014.75,97.31999969482422,164.39100646972656,55.0,1549.0,1.5645161290322582,3316.81005859375,49.857142857142854,-0.009494746324859216,80.28268836179538
2020-01-17,8929.0380859375,562153.0,97.61000061035156,170.7799530029297,54.0,1558.800048828125,1.5654838709677419,3329.6201171875,49.57142857142857,0.023255338715640103,79.16351376642092
2020-01-18,8942.80859375,557746.0,97.59000015258789,175.3656768798828,51.0,1558.2000427246094,1.5664516129032258,3327.41259765625,49.285714285714285,0.0015410282758632793,78.7567778301376
2020-01-19,8706.2451171875,553339.0,97.56999969482422,166.9698486328125,53.0,1557.6000366210938,1.5674193548387096,3325.205078125,49.0,-0.026809102516198058,72.32721240457938
2020-01-20,8657.642578125,548932.0,97.54999923706055,167.12051391601562,48.0,1557.0000305175781,1.5683870967741935,3322.99755859375,49.285714285714285,-0.005598131806099833,67.14714081910492
2020-01-21,8745.89453125,544525.0,97.52999877929688,169.69715881347656,49.0,1556.4000244140625,1.5693548387096774,3320.7900390625,49.57142857142857,0.010141927934056931,62.74318770891304
2020-01-22,8680.8759765625,523721.75,97.52999877929688,168.29415893554688,52.0,1555.300048828125,1.5703225806451613,3321.75,49.857142857142854,-0.007461951294768086,63.26414801145811
2020-01-23,8406.515625,502918.5,97.69000244140624,162.92855834960938,49.0,1564.5999755859375,1.5712903225806452,3325.5400390625,50.142857142857146,-0.03211536772319544,61.27439867772349
2020-01-24,8445.4345703125,482115.25,97.8499984741211,163.05117797851562,40.0,1571.0999755859375,1.572258064516129,3295.469970703125,50.42857142857143,0.00461893300829455,56.669991850924
2020-01-25,8367.84765625,461312.0,97.88666534423828,161.283935546875,41.0,1573.0,1.573225806451613,3278.18994140625,50.714285714285715,-0.009229306182408406,58.09928740398727
2020-01-26,8596.830078125,489327.0,97.92333221435547,168.0771026611328,42.0,1574.9000244140625,1.5741935483870968,3260.909912109375,51.0,0.02699683810277081,59.567109329941886
2020-01-27,8909.8193359375,517342.0,97.95999908447266,170.93089294433594,50.0,1576.800048828125,1.5751612903225807,3243.6298828125,50.857142857142854,0.03576042498236325,66.099131221883
2020-01-28,9358.58984375,545357.0,98.0199966430664,176.3703155517578,54.0,1569.199951171875,1.5761290322580646,3276.239990234375,50.714285714285715,0.04914065669354804,62.38483029457105
2020-01-29,9316.6298828125,573372.0,97.98999786376952,175.0503387451172,57.0,1569.800048828125,1.5770967741935484,3273.39990234375,50.57142857142857,-0.004493658672814258,61.77356314474274
2020-01-30,9508.9931640625,555334.5,97.87000274658205,184.6904754638672,57.0,1583.5,1.5780645161290323,3283.659912109375,50.42857142857143,0.020437036918080173,67.26951414805804
2020-01-31,9350.529296875,537297.0,97.38999938964844,180.16017150878903,55.0,1582.9000244140625,1.5790322580645162,3225.52001953125,50.285714285714285,-0.01680504867594127,59.46489558740391
2020-02-01,9392.875,519259.5,97.52666727701822,183.6739501953125,57.0,1581.0,1.58,3233.3199869791665,50.142857142857146,0.004518472151643944,59.978512987907166
2020-02-02,9344.365234375,501222.0,97.66333516438802,188.61753845214844,57.0,1579.0999755859375,1.5479310344827586,3241.1199544270835,50.0,-0.005177910236525379,65.43497414650393
2020-02-03,9293.521484375,514019.25,97.8000030517578,189.8650665283203,59.0,1577.199951171875,1.5158620689655173,3248.919921875,51.285714285714285,-0.00545597007771587,65.36410527458318
2020-02-04,9180.962890625,526816.5,97.95999908447266,189.25059509277344,56.0,1550.4000244140625,1.4837931034482759,3297.590087890625,52.57142857142857,-0.0121854536490776,60.39007985372589
2020-02-05,9613.423828125,539613.75,98.2699966430664,204.2302398681641,53.0,1557.800048828125,1.4517241379310346,3334.68994140625,53.857142857142854,0.04602834799275258,68.94564318991374
2020-02-06,9729.8017578125,552411.0,98.5,212.33908081054688,61.0,1565.0999755859375,1.4196551724137931,3345.780029296875,55.142857142857146,0.012033084493942919,78.7279718895
2020-02-07,9795.943359375,546014.5,98.68000030517578,222.72605895996097,56.0,1568.5999755859375,1.3875862068965519,3327.7099609375,56.42857142857143,0.0067748353927720014,78.97646674765734
2020-02-08,9865.119140625,539618.0,98.73000081380208,223.14651489257812,56.0,1570.63330078125,1.3555172413793104,3335.836669921875,57.714285714285715,0.0070368594474600355,82.24177451033995
2020-02-09,10116.673828125,533221.5,98.78000132242838,228.5785675048828,56.0,1572.6666259765625,1.323448275862069,3343.96337890625,59.0,0.025179720219250152,82.41274516991116
2020-02-10,9856.611328125,526825.0,98.83000183105467,223.522705078125,57.0,1574.699951171875,1.2913793103448277,3352.090087890625,58.285714285714285,-0.026042505869956382,70.65798114453034
2020-02-11,10208.236328125,536175.5,98.72000122070312,235.8511962890625,52.0,1565.5999755859375,1.2593103448275862,3357.75,57.57142857142857,0.03505244674627077,69.35904339351434
2020-02-12,10326.0546875,545526.0,99.0500030517578,265.4061279296875,61.0,1567.4000244140625,1.227241379310345,3379.449951171875,56.857142857142854,0.011475404940052,72.23107129292164
2020-02-13,10214.3798828125,554876.5,99.06999969482422,268.0992431640625,65.0,1575.0999755859375,1.1951724137931035,3373.93994140625,56.142857142857146,-0.010873762642183454,66.10756394269109
2020-02-14,10312.1162109375,564227.0,99.12000274658205,284.2174987792969,63.0,1582.699951171875,1.1631034482758622,3380.159912109375,55.42857142857143,0.009523015160699344,72.58427718799126
2020-02-15,9889.4248046875,565493.0,99.2050018310547,264.72857666015625,64.0,1587.0249633789062,1.1310344827586207,3377.6924438476562,54.714285714285715,-0.04185355039924229,59.894460027095256
2020-02-16,9934.43359375,566759.0,99.29000091552734,259.89471435546875,59.0,1591.3499755859375,1.0989655172413795,3375.2249755859375,54.0,0.004540878520857384,61.77437810518702
2020-02-17,9690.142578125,568025.0,99.375,266.3634338378906,49.0,1595.6749877929688,1.066896551724138,3372.7575073242188,53.857142857142854,-0.02489772344158013,57.34707256767288
2020-02-18,10141.99609375,569291.0,99.45999908447266,281.944580078125,53.0,1600.0,1.0348275862068965,3370.2900390625,53.714285714285715,0.04557569247775114,65.81441256593504
2020-02-19,9633.38671875,558423.0,99.5999984741211,259.76397705078125,50.0,1607.5,1.0027586206896553,3386.14990234375,53.57142857142857,-0.05144998404328957,50.3204706130235
2020-02-20,9608.4755859375,547555.0,99.87000274658205,257.949462890625,44.0,1616.5999755859375,0.9706896551724139,3373.22998046875,53.42857142857143,-0.0025892656683303506,47.99338439324097
2020-02-21,9686.44140625,536687.0,99.26000213623048,265.6006164550781,44.0,1644.5999755859375,0.9386206896551724,3337.75,53.285714285714285,0.008081532009711982,48.196001181536374
2020-02-22,9663.181640625,525819.0,99.27000172932944,262.33172607421875,43.0,1653.8666585286458,0.9065517241379311,3300.4632975260415,53.142857142857146,-0.002404158134973382,46.62205959226346
2020-02-23,9924.515625,541503.75,99.28000132242839,273.754150390625,46.0,1663.1333414713542,0.8744827586206897,3263.1765950520835,53.0,0.02668506547579107,46.796126369099525
2020-02-24,9650.1748046875,557188.5,99.29000091552734,265.2164306640625,46.0,1672.4000244140625,0.8424137931034483,3225.889892578125,52.714285714285715,-0.028031992193656916,46.57437281939175
2020-02-25,9341.705078125,572873.25,98.97000122070312,247.81759643554688,44.0,1646.9000244140625,0.810344827586207,3128.2099609375,52.42857142857143,-0.03248723753845248,35.41175913540644
2020-02-26,8820.5224609375,588558.0,99.0,225.6802673339844,41.0,1640.0,0.7782758620689656,3116.389892578125,52.142857142857146,-0.057407687925487366,27.684771019448576
2020-02-27,8784.494140625,567889.75,98.44000244140624,226.75338745117188,39.0,1640.0,0.7462068965517242,2978.760009765625,51.857142857142854,-0.004092966388449268,28.31983989703943
2020-02-28,8672.455078125,547221.5,98.12999725341795,226.760498046875,40.0,1564.0999755859375,0.7141379310344829,2954.219970703125,51.57142857142857,-0.012836217768337236,25.246552161848257
2020-02-29,8599.5087890625,526553.25,97.87333170572916,219.8485107421875,38.0,1573.5,0.6820689655172414,2999.556640625,51.285714285714285,-0.008446835964171201,28.22735643354804
2020-03-01,8562.4541015625,505885.0,97.61666615804036,218.97059631347656,39.0,1582.9000244140625,0.65,3044.893310546875,51.0,-0.004318240904803676,26.779847473992533
2020-03-02,8869.669921875,530412.75,97.36000061035156,230.5697784423828,38.0,1592.300048828125,0.6306451612903226,3090.22998046875,57.285714285714285,0.035250739590151826,36.40345880275399
2020-03-03,8787.7861328125,554940.5,97.1500015258789,224.47962951660156,38.0,1642.0999755859375,0.6112903225806452,3003.3701171875,63.57142857142857,-0.009274764811755473,24.42224087207532
2020-03-04,8755.24609375,579468.25,97.33999633789062,224.5179748535156,40.0,1641.0999755859375,0.5919354838709677,3130.1201171875,69.85714285714286,-0.0037097436703969933,29.77726602137382
2020-03-05,9078.7626953125,603996.0,96.81999969482422,229.2681884765625,41.0,1666.4000244140625,0.5725806451612904,3023.93994140625,76.14285714285714,0.03628484201142127,39.2761002937069
2020-03-06,9122.5458984375,604497.5,95.9499969482422,243.5252990722656,39.0,1670.800048828125,0.5532258064516129,2972.3701171875,82.42857142857143,0.004811004368074786,38.42386416626137
2020-03-07,8909.9541015625,604999.0,95.59999847412111,237.85308837890625,38.0,1672.0333658854167,0.5338709677419355,2897.10009765625,88.71428571428571,-0.02357983053034934,35.65240845633714
2020-03-08,8108.1162109375,605500.5,95.25,200.6890563964844,33.0,1673.2666829427083,0.5145161290322581,2821.830078125,95.0,-0.09430352876922735,21.30881060380989
2020-03-09,7923.64453125,606002.0,94.9000015258789,201.986328125,17.0,1674.5,0.49516129032258066,2746.56005859375,95.57142857142857,-0.02301429329184435,21.931462591784083
2020-03-10,7909.7294921875,588278.0,96.41000366210938,200.76724243164065,16.0,1659.0999755859375,0.47580645161290325,2882.22998046875,96.14285714285714,-0.0017576850801850666,24.25436774493275
2020-03-11,7911.43017578125,570554.0,96.51000213623048,194.8685302734375,17.0,1641.4000244140625,0.45645161290322583,2741.3798828125,96.71428571428571,0.00021498848832731012,29.90090040100587
2020-03-12,4970.7880859375,552830.0,97.47000122070312,112.3471221923828,14.0,1589.300048828125,0.4370967741935484,2480.639892578125,97.28571428571429,-0.46473017533977296,13.089395224234735
2020-03-13,5563.70703125,535106.0,98.75,133.20181274414062,10.0,1515.699951171875,0.417741935483871,2711.02001953125,97.85714285714286,0.11268622219754491,22.474430385088098
2020-03-14,5200.3662109375,517382.0,98.52999877929688,123.30602264404295,8.0,1505.7666422526042,0.3983870967741936,2602.7233072916665,98.42857142857143,-0.06753557004657186,21.375222433354693
2020-03-15,5392.31494140625,507157.0,98.30999755859375,125.21430206298828,12.0,1495.8333333333333,0.3790322580645162,2494.4265950520835,99.0,0.03624573263084445,23.982441355304886
2020-03-16,5014.47998046875,496932.0,98.08999633789062,110.60587310791016,9.0,1485.9000244140625,0.35967741935483877,2386.1298828125,95.0,-0.07264505770911892,18.72273192309767
2020-03-17,5225.62939453125,486707.0,99.58000183105467,113.9427490234375,8.0,1524.9000244140625,0.3403225806451613,2529.18994140625,91.0,0.04124552567019178,21.69383262629644
2020-03-18,5238.4384765625,476482.0,101.16000366210938,114.84226989746094,11.0,1477.300048828125,0.3209677419354839,2398.10009765625,87.0,0.002448204386069575,21.96628522497275
2020-03-19,6191.19287109375,459818.75,102.76000213623048,136.59385681152344,12.0,1478.5999755859375,0.3016129032258065,2409.389892578125,83.0,0.1671043242496126,29.0807311577433
2020-03-20,6198.7783203125,443155.5,102.81999969482422,132.73716735839844,9.0,1484.0,0.28225806451612906,2304.919921875,79.0,0.0012244500086869695,28.706815510578323
2020-03-21,6185.06640625,426492.25,102.70999908447266,132.81871032714844,9.0,1511.6666666666667,0.26290322580645165,2282.4132486979165,75.0,-0.0022144850761294074,29.56320258048639
2020-03-22,5830.2548828125,409829.0,102.59999847412108,123.32115173339844,11.0,1539.3333333333333,0.24354838709677423,2259.9065755208335,71.0,-0.05907702386252891,31.6880244753186
2020-03-23,6416.31494140625,442342.0,102.48999786376952,134.91160583496094,10.0,1567.0,0.22419354838709682,2237.39990234375,69.85714285714286,0.09578323765146265,38.61736969183971
2020-03-24,6734.8037109375,474855.0,101.73999786376952,138.76144409179688,12.0,1660.199951171875,0.20483870967741938,2447.330078125,68.71428571428571,0.04844470857364082,41.517708395757175
2020-03-25,6681.06298828125,507368.0,101.0500030517578,136.19589233398438,13.0,1632.300048828125,0.18548387096774197,2475.56005859375,67.57142857142857,-0.00801155993972081,41.18369874087227
2020-03-26,6716.4404296875,539881.0,99.41999816894533,138.36155700683594,14.0,1650.0999755859375,0.16612903225806455,2630.070068359375,66.42857142857143,0.005281211361417012,71.43202615272429
2020-03-27,6469.79833984375,538857.5,98.37000274658205,133.9379425048828,12.0,1623.9000244140625,0.14677419354838714,2541.469970703125,65.28571428571429,-0.03741337669931112,62.1582019796967
2020-03-28,6242.19384765625,537834.0,98.64000193277995,130.9864959716797,8.0,1623.2666829427083,0.12741935483870973,2569.86328125,64.14285714285714,-0.03581324079079013,64.50803664109431
2020-03-29,5922.04296875,536810.5,98.91000111897787,125.58373260498048,12.0,1622.6333414713542,0.1080645161290323,2598.256591796875,63.0,-0.052650213305665085,57.12244882149166
2020-03-30,6429.841796875,535787.0,99.18000030517578,132.904541015625,10.0,1622.0,0.08870967741935487,2626.64990234375,63.0,0.08226844860278629,68.38760245198397
2020-03-31,6438.64453125,538915.25,99.0500030517578,133.59356689453125,12.0,1583.4000244140625,0.06935483870967746,2584.590087890625,63.0,0.001368107409615196,66.63333199869679
2020-04-01,6606.7763671875,542043.5,99.66999816894533,135.63455200195312,12.0,1578.199951171875,0.05,2470.5,63.0,0.025777803165675912,67.9965789009276
2020-04-02,6793.62451171875,545171.75,100.18000030517578,142.02914428710938,14.0,1625.699951171875,0.05,2526.89990234375,63.0,0.02788875596596145,59.922270800514575
2020-04-03,6733.38720703125,548300.0,100.58000183105467,142.09130859375,14.0,1633.699951171875,0.05,2488.64990234375,63.0,-0.008906283829348233,58.655091962017096
2020-04-04,6867.52734375,560892.5,100.61666870117186,145.21939086914062,12.0,1648.13330078125,0.05,2546.9932454427085,63.0,0.019725803844387817,60.63409221427534
2020-04-05,6791.12939453125,573485.0,100.65333557128905,143.54664611816406,12.0,1662.566650390625,0.05,2605.3365885416665,63.0,-0.011186860819705755,66.39481809806644
2020-04-06,7271.78125,586077.5,100.69000244140624,169.13587951660156,12.0,1677.0,0.05,2663.679931640625,62.285714285714285,0.06838401551364988,65.14092595322859
2020-04-07,7176.41455078125,598670.0,99.9800033569336,165.10194396972656,20.0,1664.800048828125,0.05,2659.409912109375,61.57142857142857,-0.013201383140758695,58.486343598115326
2020-04-08,7334.0986328125,567613.75,100.12000274658205,172.64173889160156,21.0,1665.4000244140625,0.05,2749.97998046875,60.857142857142854,0.021734626116209514,62.06717652410906
2020-04-09,7302.08935546875,536557.5,99.5199966430664,170.80714416503906,22.0,1736.199951171875,0.05,2789.820068359375,60.142857142857146,-0.004373997983961782,60.83545285872587
2020-04-10,6865.4931640625,505501.25,99.47749710083008,158.41244506835938,15.0,1738.3499755859375,0.05,2782.7725219726562,59.42857142857143,-0.06165264619598333,56.840202462085635
2020-04-11,6859.0830078125,474445.0,99.43499755859375,158.2160186767578,15.0,1740.5,0.05,2775.7249755859375,58.714285714285715,-0.0009341136128114594,61.54692906957848
2020-04-12,6971.091796875,509073.5,99.39249801635742,161.14242553710938,10.0,1742.6500244140625,0.05,2768.6774291992188,58.0,0.016198094339308036,71.29543358610228
2020-04-13,6845.03759765625,543702.0,99.3499984741211,156.27955627441406,11.0,1744.800048828125,0.05,2761.6298828125,58.142857142857146,-0.018247903368068016,59.9742456627824
2020-04-14,6842.427734375,578330.5,98.88999938964844,157.5963897705078,15.0,1756.699951171875,0.05,2846.06005859375,58.285714285714285,-0.0003813508563592871,59.729028918327494
2020-04-15,6642.10986328125,612959.0,99.45999908447266,153.28689575195312,18.0,1727.199951171875,0.05,2783.360107421875,58.42857142857143,-0.029712937076683203,50.838346482253534
2020-04-16,7116.80419921875,581191.25,100.02999877929688,172.15737915039062,13.0,1720.4000244140625,0.05,2799.550048828125,58.57142857142857,0.06902911272643515,56.7464629262153
2020-04-17,7096.1845703125,549423.5,99.77999877929688,171.63858032226562,15.0,1689.199951171875,0.05,2874.56005859375,58.714285714285715,-0.0029015210954838368,57.70086951402608
2020-04-18,7257.6650390625,517655.75,99.83999888102214,186.91400146484375,18.0,1693.3332926432292,0.05,2857.4266764322915,58.857142857142854,0.022500902000608027,58.18619059699002
2020-04-19,7189.4248046875,485888.0,99.89999898274739,181.61495971679688,16.0,1697.4666341145833,0.05,2840.2932942708335,59.0,-0.009446987957285106,58.38607168742515
